Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0031327~negative regulation of cellular biosynthetic process,14,25.45454545454545,0.000406978194437544,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, Q64523, P84244, P68433, P27661, Q8CGP7, Q8CGP6, Q8CGP5, P62806, P84228",53,1564,17911,3.0250687641750713,0.3956093371025136,0.015612297612892291,0.658392322242729
GOTERM_BP_FAT,GO:0009890~negative regulation of biosynthetic process,14,25.45454545454545,0.0004918169921930247,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, Q64523, P84244, P68433, P27661, Q8CGP7, Q8CGP6, Q8CGP5, P62806, P84228",53,1595,17911,2.9662743242443965,0.4558483342446558,0.018271239822781227,0.7951276369393967
GOTERM_BP_FAT,GO:0051172~negative regulation of nitrogen compound metabolic process,14,25.45454545454545,0.000522228764473657,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, Q64523, P84244, P68433, P27661, Q8CGP7, Q8CGP6, Q8CGP5, P62806, P84228",53,1605,17911,2.9477928642802564,0.4759487109086552,0.01882542011491928,0.8440994988835882
GOTERM_BP_FAT,GO:0010629~negative regulation of gene expression,14,25.45454545454545,0.0005983377238013875,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, Q64523, P84244, P68433, P27661, Q8CGP7, Q8CGP6, Q8CGP5, P62806, P84228",53,1628,17911,2.9061471419961986,0.5230603331454774,0.02093113205688324,0.966557811986879
GOTERM_BP_FAT,GO:0000183~chromatin silencing at rDNA,4,7.272727272727272,0.0006362862527367923,"P84244, P68433, P62806, P84228",53,58,17911,23.30644111906311,0.5449448264972203,0.021633036776251724,1.027563459998937
GOTERM_BP_FAT,GO:0043414~macromolecule methylation,6,10.909090909090908,0.0011296307046567927,"P84244, P68433, Q9QZQ8, A2A8L1, P62806, P84228",53,272,17911,7.454633740288568,0.7529446857429628,0.03708260460772295,1.817456286416852
GOTERM_MF_FAT,GO:0003682~chromatin binding,8,14.545454545454545,0.0012721251485482516,"P84244, P68433, Q9CQ37, P02301, Q6PDQ2, Q9QZQ8, A2A8L1, P84228",52,551,16866,4.7092000558425235,0.2734926519034492,0.026274221736280908,1.6410880165113049
GOTERM_MF_FAT,GO:0032403~protein complex binding,10,18.181818181818183,0.0013876771978454786,"P84244, P20152, P10493, P68433, P02301, Q6PDQ2, Q9QZQ8, O70439, P84228, P61148",52,903,16866,3.5918732430360336,0.2942885734344717,0.026455215354973527,1.788915980420036
GOTERM_BP_FAT,GO:0006305~DNA alkylation,4,7.272727272727272,0.001562266228085834,"P84244, P68433, P62806, P84228",53,79,17911,17.111058036780513,0.8554362158715301,0.04962215661618785,2.505275894651271
GOTERM_BP_FAT,GO:0006306~DNA methylation,4,7.272727272727272,0.001562266228085834,"P84244, P68433, P62806, P84228",53,79,17911,17.111058036780513,0.8554362158715301,0.04962215661618785,2.505275894651271
GOTERM_BP_FAT,GO:0002227~innate immune response in mucosa,3,5.454545454545454,0.0016758351437910107,"Q8CGP1, P10853, Q6ZWY9",53,21,17911,48.27762803234501,0.8744118059559997,0.05180835661462413,2.685081146265633
GOTERM_BP_FAT,GO:0006959~humoral immune response,5,9.090909090909092,0.001871011413123566,"Q61129, Q8CGP1, P10853, P06683, Q6ZWY9",53,181,17911,9.335452934431355,0.9013926025570556,0.056270051139641016,2.993362567004798
GOTERM_BP_FAT,GO:0044728~DNA methylation or demethylation,4,7.272727272727272,0.0023420414563357873,"P84244, P68433, P62806, P84228",53,91,17911,14.85465477918308,0.9450044583625418,0.06829960397324886,3.733585380638371
GOTERM_BP_FAT,GO:0021782~glial cell development,4,7.272727272727272,0.0023420414563357873,"P31725, P20152, P27005, Q60675",53,91,17911,14.85465477918308,0.9450044583625418,0.06829960397324886,3.733585380638371
GOTERM_BP_FAT,GO:0010605~negative regulation of macromolecule metabolic process,16,29.09090909090909,0.0023543133087468643,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, O08692, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, Q9R0P9, P62806, P84228",53,2372,17911,2.2795507333990903,0.9458349368389284,0.0670669933887843,3.752799541476959
GOTERM_BP_FAT,GO:0014002~astrocyte development,3,5.454545454545454,0.0023763460440007593,"P31725, P20152, P27005",53,25,17911,40.55320754716981,0.94729464847971,0.06615307937935723,3.787287382959459
GOTERM_BP_FAT,GO:0031324~negative regulation of cellular metabolic process,16,29.09090909090909,0.002434448518143704,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, O08692, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, Q9R0P9, P62806, P84228",53,2380,17911,2.2718883779927066,0.9509583009451168,0.0662295521388051,3.878179584133479
GOTERM_BP_FAT,GO:0006952~defense response,12,21.818181818181817,0.0030344659077959804,"P31725, Q61129, P27005, P68433, Q8CGP1, P10853, O35744, P84228, P06683, Q6ZWY9, P70696, O08692",53,1481,17911,2.738231434650224,0.9767009108875558,0.0801465465923975,4.8121119944253055
GOTERM_BP_FAT,GO:0006304~DNA modification,4,7.272727272727272,0.003060722324084913,"P84244, P68433, P62806, P84228",53,100,17911,13.517735849056606,0.9774477284904292,0.07912689545775375,4.852785233415736
GOTERM_BP_FAT,GO:0032259~methylation,6,10.909090909090908,0.00311034745273887,"P84244, P68433, Q9QZQ8, A2A8L1, P62806, P84228",53,343,17911,5.9115462896749005,0.9787945226666176,0.07871815749012334,4.929613896318541
GOTERM_BP_FAT,GO:0006335~DNA replication-dependent nucleosome assembly,3,5.454545454545454,0.004120811615551215,"P68433, P62806, P84228",53,33,17911,30.7221269296741,0.9939516859454608,0.10094957925630854,6.481391283587923
GOTERM_BP_FAT,GO:0034723~DNA replication-dependent nucleosome organization,3,5.454545454545454,0.004120811615551215,"P68433, P62806, P84228",53,33,17911,30.7221269296741,0.9939516859454608,0.10094957925630854,6.481391283587923
GOTERM_BP_FAT,GO:0002385~mucosal immune response,3,5.454545454545454,0.004120811615551215,"Q8CGP1, P10853, Q6ZWY9",53,33,17911,30.7221269296741,0.9939516859454608,0.10094957925630854,6.481391283587923
GOTERM_BP_FAT,GO:0002251~organ or tissue specific immune response,3,5.454545454545454,0.004370261870096495,"Q8CGP1, P10853, Q6ZWY9",53,34,17911,29.818534961154274,0.9955633749330012,0.10467508959113192,6.860798956879478
GOTERM_MF_FAT,GO:0044877~macromolecular complex binding,12,21.818181818181817,0.00448353243181524,"P84244, P20152, P10493, P68433, Q9CQ37, P02301, Q6PDQ2, Q9QZQ8, A2A8L1, O70439, P84228, P61148",52,1498,16866,2.598233542158776,0.6762866948243699,0.07740421136028286,5.673970622172232
GOTERM_BP_FAT,GO:0009892~negative regulation of metabolic process,16,29.09090909090909,0.005304304415912512,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, O08692, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, Q9R0P9, P62806, P84228",53,2579,17911,2.0965856299428625,0.9986106068940572,0.12328890480442699,8.268663117449274
GOTERM_BP_FAT,GO:0006338~chromatin remodeling,4,7.272727272727272,0.0061042976440473405,"P84244, Q6PDQ2, A2A8L1, P70696",53,128,17911,10.560731132075473,0.9994864469545242,0.13801110126966942,9.458576162828225
GOTERM_BP_FAT,GO:0019731~antibacterial humoral response,3,5.454545454545454,0.006608753342799933,"Q8CGP1, P10853, Q6ZWY9",53,42,17911,24.138814016172514,0.999725939278824,0.14592294660648686,10.201442828489961
GOTERM_BP_FAT,GO:0043044~ATP-dependent chromatin remodeling,3,5.454545454545454,0.007234392432605937,"Q6PDQ2, A2A8L1, P70696",53,44,17911,23.041595197255567,0.9998742821558332,0.15588092265420994,11.114820595097694
GOTERM_CC_FAT,GO:0000803~sex chromosome,3,5.454545454545454,0.007554022165360636,"P84244, P27661, Q9QZQ8",52,37,14413,22.473492723492726,0.7522206103001072,0.06144979664339745,8.948280563976063
GOTERM_BP_FAT,GO:0045104~intermediate filament cytoskeleton organization,3,5.454545454545454,0.007885812544136868,"P31001, P20152, P15331",53,46,17911,22.039786710418376,0.9999441820797724,0.16586460689458127,12.05656759408772
GOTERM_BP_FAT,GO:0019730~antimicrobial humoral response,3,5.454545454545454,0.007885812544136868,"Q8CGP1, P10853, Q6ZWY9",53,46,17911,22.039786710418376,0.9999441820797724,0.16586460689458127,12.05656759408772
GOTERM_BP_FAT,GO:0010043~response to zinc ion,3,5.454545454545454,0.008221094084245305,"P27005, P61014, P10518",53,47,17911,21.570855078281816,0.9999632556502188,0.16944747820628836,12.537620804400639
GOTERM_BP_FAT,GO:0051290~protein heterotetramerization,3,5.454545454545454,0.008221094084245305,"P68433, P62806, P84228",53,47,17911,21.570855078281816,0.9999632556502188,0.16944747820628836,12.537620804400639
GOTERM_BP_FAT,GO:0045103~intermediate filament-based process,3,5.454545454545454,0.008221094084245305,"P31001, P20152, P15331",53,47,17911,21.570855078281816,0.9999632556502188,0.16944747820628836,12.537620804400639
GOTERM_BP_FAT,GO:0070488~neutrophil aggregation,2,3.636363636363636,0.008684952950447964,"P31725, P27005",53,3,17911,225.2955974842767,0.9999793998285216,0.1752560810522502,13.199083359089448
GOTERM_BP_FAT,GO:0045087~innate immune response,7,12.727272727272727,0.01047756657392922,"P31725, Q61129, P27005, Q8CGP1, P10853, P06683, Q6ZWY9",53,643,17911,3.679010534346665,0.9999978045564184,0.20433828585169853,15.711483332867726
GOTERM_BP_FAT,"GO:0035093~spermatogenesis, exchange of chromosomal proteins",2,3.636363636363636,0.014433777643635728,"A2A8L1, P70696",53,5,17911,135.17735849056604,0.9999999845350702,0.2666123616777577,21.016788348113124
GOTERM_MF_FAT,GO:0035662~Toll-like receptor 4 binding,2,3.636363636363636,0.015029786548096212,"P31725, P27005",52,5,16866,129.73846153846156,0.9776541237511616,0.22384851523309449,17.86919615896393
GOTERM_BP_FAT,GO:0048708~astrocyte differentiation,3,5.454545454545454,0.01856361288206649,"P31725, P20152, P27005",53,72,17911,14.080974842767295,0.9999999999142002,0.32487976328488244,26.21961254795844
GOTERM_CC_FAT,GO:0001740~Barr body,2,3.636363636363636,0.021047524037905843,"P84244, Q9QZQ8",52,6,14413,92.39102564102564,0.9800411239293146,0.1564848772978209,23.12436746908418
GOTERM_MF_FAT,GO:0050786~RAGE receptor binding,2,3.636363636363636,0.023941117936980876,"P31725, P27005",52,8,16866,81.08653846153847,0.9977171336760726,0.3162378916215939,27.02106365273028
GOTERM_BP_FAT,GO:0010001~glial cell differentiation,4,7.272727272727272,0.02509274459670848,"P31725, P20152, P27005, Q60675",53,217,17911,6.22937135901226,0.9999999999999776,0.40781134060945295,33.79374687367497
GOTERM_BP_FAT,GO:0035092~sperm chromatin condensation,2,3.636363636363636,0.025833506262242716,"A2A8L1, P70696",53,9,17911,75.0985324947589,0.9999999999999912,0.41183935673812394,34.605384818724914
GOTERM_MF_FAT,GO:0050542~icosanoid binding,2,3.636363636363636,0.026893959494881384,"P31725, P27005",52,9,16866,72.07692307692308,0.9989329069906386,0.3313661348076734,29.83950422820629
GOTERM_MF_FAT,GO:0050544~arachidonic acid binding,2,3.636363636363636,0.026893959494881384,"P31725, P27005",52,9,16866,72.07692307692308,0.9989329069906386,0.3313661348076734,29.83950422820629
GOTERM_BP_FAT,"GO:0006351~transcription, DNA-templated",16,29.09090909090909,0.029166508511609207,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3129,17911,1.7280582740884118,1.0,0.4459907327480107,38.14312730805995
GOTERM_MF_FAT,GO:0050543~icosatetraenoic acid binding,2,3.636363636363636,0.029838042549757682,"P31725, P27005",52,10,16866,64.86923076923078,0.9995012252662968,0.3445338824871617,32.54925469199045
GOTERM_BP_FAT,GO:0050830~defense response to Gram-positive bacterium,3,5.454545454545454,0.029896389256870142,"Q8CGP1, P10853, Q6ZWY9",53,93,17911,10.901399878271459,1.0,0.4489704963464701,38.89348740686688
GOTERM_CC_FAT,GO:0000805~X chromosome,2,3.636363636363636,0.031407797956680035,"P84244, Q9QZQ8",52,9,14413,61.594017094017104,0.9971820183081892,0.217025850664354,32.59917939206451
GOTERM_MF_FAT,GO:0035325~Toll-like receptor binding,2,3.636363636363636,0.03570003492343715,"P31725, P27005",52,12,16866,54.05769230769232,0.9998910443115336,0.38136540074518577,37.6592660655381
GOTERM_CC_FAT,GO:0031012~extracellular matrix,6,10.909090909090908,0.03609432531632993,"P31725, P20152, P10493, Q60675, P62806, P61148",52,520,14413,3.1981508875739646,0.998845603990799,0.23705331093439475,36.52188200957364
GOTERM_BP_FAT,GO:0031498~chromatin disassembly,2,3.636363636363636,0.03990143747207378,"Q8BFU2, P70696",53,14,17911,48.27762803234501,1.0,0.5448045125873464,48.35536838669811
GOTERM_BP_FAT,GO:0032986~protein-DNA complex disassembly,2,3.636363636363636,0.03990143747207378,"Q8BFU2, P70696",53,14,17911,48.27762803234501,1.0,0.5448045125873464,48.35536838669811
GOTERM_BP_FAT,GO:0006337~nucleosome disassembly,2,3.636363636363636,0.03990143747207378,"Q8BFU2, P70696",53,14,17911,48.27762803234501,1.0,0.5448045125873464,48.35536838669811
GOTERM_BP_FAT,GO:0018119~peptidyl-cysteine S-nitrosylation,2,3.636363636363636,0.042691018143196785,"P31725, P27005",53,15,17911,45.05911949685535,1.0,0.5640792639341803,50.7372806996665
GOTERM_BP_FAT,GO:0006259~DNA metabolic process,7,12.727272727272727,0.04338058822124402,"P84244, P68433, Q9CQ37, P27661, Q8BFU2, P62806, P84228",53,891,17911,2.6549986235520824,1.0,0.5644823946134985,51.3099755065646
GOTERM_MF_FAT,GO:0036041~long-chain fatty acid binding,2,3.636363636363636,0.04442796888317237,"P31725, P27005",52,15,16866,43.24615384615385,0.9999888795880292,0.4346647783407381,44.608640662573656
GOTERM_BP_FAT,GO:0017014~protein nitrosylation,2,3.636363636363636,0.045472649069245114,"P31725, P27005",53,16,17911,42.24292452830189,1.0,0.5765139175975794,53.00946052610251
GOTERM_BP_FAT,GO:0006997~nucleus organization,3,5.454545454545454,0.04608941334262062,"P84244, A2A8L1, P70696",53,118,17911,8.591781259993606,1.0,0.5761419997817048,53.49976381937145
GOTERM_BP_FAT,GO:0002523~leukocyte migration involved in inflammatory response,2,3.636363636363636,0.048246352464357684,"P31725, P27005",53,17,17911,39.75804661487236,1.0,0.5879042931264657,55.17695742038996
GOTERM_BP_FAT,GO:0042063~gliogenesis,4,7.272727272727272,0.05020571046957693,"P31725, P20152, P27005, Q60675",53,286,17911,4.726481066103707,1.0,0.5975774916061417,56.651153293029715
GOTERM_BP_FAT,GO:0043486~histone exchange,2,3.636363636363636,0.05377006520161196,"A2A8L1, P70696",53,19,17911,35.572989076464744,1.0,0.6182303779261271,59.21695076789855
GOTERM_BP_FAT,GO:0070734~histone H3-K27 methylation,2,3.636363636363636,0.056520118669511725,"Q9QZQ8, A2A8L1",53,20,17911,33.79433962264151,1.0,0.631961898147861,61.098427958649346
GOTERM_BP_FAT,GO:1990267~response to transition metal nanoparticle,3,5.454545454545454,0.05703218640250088,"P27005, P61014, P10518",53,133,17911,7.62278337352816,1.0,0.6303044629082895,61.439642085538075
GOTERM_BP_FAT,GO:0007289~spermatid nucleus differentiation,2,3.636363636363636,0.059262332844742326,"A2A8L1, P70696",53,21,17911,32.18508535489668,1.0,0.639841001504294,62.893203551806
GOTERM_BP_FAT,GO:0007417~central nervous system development,7,12.727272727272727,0.06063378781270697,"P31725, P84244, P20152, P27005, P27661, A2A8L1, Q99J99",53,969,17911,2.4412835640711097,1.0,0.6435837227711335,63.76138656678485
GOTERM_BP_FAT,"GO:0006355~regulation of transcription, DNA-templated",16,29.09090909090909,0.06199478223747638,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3449,17911,1.5677281355820938,1.0,0.6471387729180798,64.60407588913215
GOTERM_BP_FAT,GO:1903506~regulation of nucleic acid-templated transcription,16,29.09090909090909,0.06239177292551831,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3452,17911,1.5663656835523294,1.0,0.6447568117272278,64.84639532259835
GOTERM_BP_FAT,GO:2001141~regulation of RNA biosynthetic process,16,29.09090909090909,0.0631911347918648,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3458,17911,1.5636478714929558,1.0,0.6448483739485226,65.32960304315665
GOTERM_BP_FAT,GO:0006955~immune response,8,14.545454545454545,0.06429484982830369,"P31725, Q61129, P27005, Q8CGP1, P10853, O70439, P06683, Q6ZWY9",53,1233,17911,2.1926578830586543,1.0,0.6467450980127133,65.98655275830563
GOTERM_CC_FAT,GO:0016581~NuRD complex,2,3.636363636363636,0.0651716669155288,"Q6PDQ2, A2A8L1",52,19,14413,29.176113360323885,0.9999958822169144,0.3793143972267404,56.532231552621845
GOTERM_CC_FAT,GO:0090545~CHD-type complex,2,3.636363636363636,0.0651716669155288,"Q6PDQ2, A2A8L1",52,19,14413,29.176113360323885,0.9999958822169144,0.3793143972267404,56.532231552621845
GOTERM_BP_FAT,GO:0051259~protein oligomerization,5,9.090909090909092,0.06523961455283955,"P68433, P61014, P62806, P84228, P10518",53,524,17911,3.224650727351289,1.0,0.647666958344195,66.53959540139243
GOTERM_BP_FAT,GO:2001242~regulation of intrinsic apoptotic signaling pathway,3,5.454545454545454,0.06959147723409938,"P31725, P27005, Q920Q8",53,149,17911,6.8042294542231225,1.0,0.6676491326615702,68.97986519475916
GOTERM_BP_FAT,GO:0045109~intermediate filament organization,2,3.636363636363636,0.07285657912759723,"P31001, P20152",53,26,17911,25.995645863570388,1.0,0.6805526560044922,70.69998891616788
GOTERM_BP_FAT,GO:0051291~protein heterooligomerization,3,5.454545454545454,0.0728623669893168,"P68433, P62806, P84228",53,153,17911,6.626341102478727,1.0,0.6761603895968713,70.70295700718356
GOTERM_CC_FAT,GO:0005605~basal lamina,2,3.636363636363636,0.07507387823579467,"P10493, Q60675",52,22,14413,25.197552447552447,0.9999994196416016,0.41247576199376,61.894107296118186
GOTERM_BP_FAT,GO:0051262~protein tetramerization,3,5.454545454545454,0.07534795673466031,"P68433, P62806, P84228",53,156,17911,6.498911465892597,1.0,0.6845064669048737,71.95185002862299
GOTERM_BP_FAT,GO:0051707~response to other organism,7,12.727272727272727,0.0758197959365354,"P27005, P68433, Q8CGP1, P10853, P84228, Q6ZWY9, P10518",53,1027,17911,2.3034116587973763,1.0,0.6825621478355259,72.18321212231291
GOTERM_BP_FAT,GO:0097659~nucleic acid-templated transcription,16,29.09090909090909,0.07605841035243817,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3548,17911,1.5239837484843972,1.0,0.6794909374348951,72.29953156100187
GOTERM_BP_FAT,GO:0043207~response to external biotic stimulus,7,12.727272727272727,0.07609937245582997,"P27005, P68433, Q8CGP1, P10853, P84228, Q6ZWY9, P10518",53,1028,17911,2.3011709859775347,1.0,0.6754762074775043,72.31945375204869
GOTERM_BP_FAT,GO:0032774~RNA biosynthetic process,16,29.09090909090909,0.07867704197963682,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3565,17911,1.5167165048029851,1.0,0.6839582525562924,73.54642414051848
GOTERM_BP_FAT,GO:2000112~regulation of cellular macromolecule biosynthetic process,17,30.90909090909091,0.07970759442108885,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P31725, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3875,17911,1.4825903834449177,1.0,0.6847829623913704,74.02253338479876
GOTERM_BP_FAT,GO:0051252~regulation of RNA metabolic process,16,29.09090909090909,0.08024583450971062,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3575,17911,1.5124739411531865,1.0,0.6832704599049976,74.26798900093351
GOTERM_BP_FAT,GO:0018198~peptidyl-cysteine modification,2,3.636363636363636,0.08359308778286159,"P31725, P27005",53,30,17911,22.529559748427676,1.0,0.694752853661879,75.7462686849393
GOTERM_BP_FAT,GO:0071353~cellular response to interleukin-4,2,3.636363636363636,0.08359308778286159,"P19096, P10518",53,30,17911,22.529559748427676,1.0,0.694752853661879,75.7462686849393
GOTERM_CC_FAT,GO:0090568~nuclear transcriptional repressor complex,2,3.636363636363636,0.08487323521781014,"Q6PDQ2, A2A8L1",52,25,14413,22.173846153846153,0.999999918238028,0.4416881647885584,66.59549853524656
GOTERM_BP_FAT,GO:0006336~DNA replication-independent nucleosome assembly,2,3.636363636363636,0.0862581042455076,"P84244, P62806",53,31,17911,21.80279975654291,1.0,0.7026643935327009,76.86585873945397
GOTERM_BP_FAT,GO:0034724~DNA replication-independent nucleosome organization,2,3.636363636363636,0.08891551915259914,"P84244, P62806",53,32,17911,21.121462264150946,1.0,0.7102078966293619,77.93382518302936
GOTERM_BP_FAT,GO:0070670~response to interleukin-4,2,3.636363636363636,0.09156535376164923,"P19096, P10518",53,33,17911,20.481417953116065,1.0,0.717406156196555,78.95254565478488
GOTERM_BP_FAT,GO:0009607~response to biotic stimulus,7,12.727272727272727,0.09271091298471157,"P27005, P68433, Q8CGP1, P10853, P84228, Q6ZWY9, P10518",53,1084,17911,2.182291304045116,1.0,0.7182886345719639,79.3791422783122
GOTERM_BP_FAT,GO:0010468~regulation of gene expression,18,32.72727272727273,0.09314064256201672,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P31725, P84244, P68433, P20152, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,4268,17911,1.4252533111704484,1.0,0.7162836150208144,79.53706682933081
GOTERM_BP_FAT,GO:0010556~regulation of macromolecule biosynthetic process,17,30.90909090909091,0.0943690285257332,"Q6GSS7, C0HKE4, Q9QZQ8, Q6PDQ2, Q8BFU2, A2A8L1, Q64523, P31725, P84244, P68433, Q8CGP7, P27661, Q8CGP6, Q8CGP5, P62806, P84228, P61148",53,3966,17911,1.44857229849951,1.0,0.7175004913692591,79.98225977942244
GOTERM_MF_FAT,GO:0042802~identical protein binding,8,14.545454545454545,0.09455956404983944,"P31001, Q91ZJ5, P20152, Q9JK92, P19096, P52840, Q99J99, P10518",52,1299,16866,1.9975128797299702,0.9999999999851464,0.6949486723374438,72.50734860149055
